,Zone,Flight,Station_ME,ERA5_ME,Station_MAE,ERA5_MAE
247,Des,Zeelim_12.04.21_1118_3,2.0605227145249225,-11.872871727391113,3.3237828310369673,11.872871727391113
248,Des,Zeelim_30.1.20_1523_2,0.7776572833402834,-6.883675036052988,2.55540075885021,6.883675036052988
249,Med,Alona_12.9.19_1330_1,0.698906596771014,-0.46018209923870323,4.131950320001285,3.4555075100859494
250,Des,Zeelim_31.05.21_1712_2,3.3881824791740582,-2.868346710860456,3.5515809282440465,2.868346710860456
251,Des,Mishmar_3.3.20_0910_1,1.9997458606099876,-2.327906597914214,2.1809877150127375,2.7288623588399563
252,Med,Alona_5.6.19_1600_5,1.1574320110736422,-0.9219436148375757,2.1840157847345734,2.4506485657365755
253,Des,Zeelim_23.9.19_0610_3,1.1867214511251993,-8.573820350772197,1.4189009843967926,8.573820350772197
254,Des,Zeelim_23.9.19_1610_3,1.0822576185005435,-7.047391258805809,1.9436530516685215,7.087672157626767
255,Med,Alona_5.6.19_1030_5,-3.3682666546189695,-11.815106742561923,5.357016857109525,11.829463822503213
256,Des,Zeelim_31.05.21_0924_2,5.747313950050274,-7.1414471515633435,5.751105332302104,7.1414471515633435
257,Des,Zeelim_29.5.19_1650_4,-1.8405442501998737,-7.5213545602477465,2.2098924043894863,7.521689522182995
258,Med,Alona_28.1.20_0830_2,2.7131199199408162,-2.6302654680865496,3.0029793085268865,2.657413709813051
259,Med,Alona_28.1.20_0830_3,2.961080551567534,-2.5737397953083545,3.076720197944346,2.605439272653565
260,Des,Zeelim_29.5.19_1650_5,-3.474524920137809,-9.186215764217001,3.580314372837137,9.187809908875956
261,Des,Zeelim_31.05.21_0924_3,5.376998768125934,-8.581100403878986,5.390167638156676,8.581100403878986
262,Des,Zeelim_23.9.19_0800_1,2.5818761588175967,-7.246746963850819,3.1034016756083274,7.246777295942073
263,Med,Alona_5.6.19_1030_4,-3.768673100184476,-12.566105625504449,6.067876827552705,12.57142507486171
264,Des,Zeelim_23.9.19_1610_2,1.926142126482045,-6.412900912913549,2.9394192144968185,6.522830683302815
265,Des,Zeelim_23.9.19_0610_2,1.5552510608261796,-7.485105094235108,1.9226453010129358,7.485105094235108
266,Med,Alona_5.6.19_1600_4,-0.22259436769250654,-2.517035918893998,2.25287773285188,3.3950968034725255
267,Des,Zeelim_31.05.21_1712_3,2.923641318516915,-2.868530750182031,3.1808564076778962,2.868530750182031
268,Des,Zeelim_30.1.20_1523_3,0.6424178889309109,-6.463546934254172,1.6127896893213942,6.463992340376172
269,Des,Zeelim_12.04.21_1118_2,3.456301716931037,-11.446150904688157,4.139734467012075,11.446150904688157
270,Med,Alona_25.11.19_0900_1,1.1442151163189895,-2.8275334147682645,1.4628769219371711,3.3425032753277146
271,Des,Zeelim_30.1.20_1350_5,-1.130923531135659,-5.91768041279778,2.38667395765556,6.157808593814671
272,Des,Zeelim_23.9.19_1730_2,1.1606175446625924,5.486620757313805,1.254698156299844,6.144771486409236
273,Med,Alona_2.7.19_1840_1,1.5132497145288586,3.883180285544799,1.676779349429682,4.2515004514827295
274,Med,Alona_3.7.19_0730_3,0.5800300681839813,-3.63599588474782,2.6235673527595633,3.961507829711243
275,Des,Zeelim_18.9.19_1200_3,-4.627268571526859,-14.29893820162337,5.065486621665039,14.29893820162337
276,Med,Alona_28.1.20_1700_2,1.311639874562222,-1.5577801415241,1.324957236600248,1.5615648598705818
277,Med,Alona_2.7.19_1245_4,-4.142587246311887,-5.871697040772025,5.115409845974367,6.519555576288253
278,Des,Zeelim_18.9.19_1200_1,-4.934056447915554,-13.615976265429719,4.978199953885069,13.615976265429719
279,Med,Alona_3.7.19_0730_1,3.1633080634884556,-0.18904501266491908,3.3044626419398697,1.5913711565968407
280,Med,Alona_2.7.19_1840_3,1.5852952013290342,3.360766614864789,1.7414807491220294,3.9534974160836907
281,Des,Zeelim_18.9.19_1300_4,-5.270840826881346,-14.607671924831187,5.508457029358494,14.607671924831187
282,Med,Alona_13.12.20_1554_4,3.156474578632405,13.623942795252953,3.156482533622986,13.623942795252953
283,Des,Zeelim_31.05.21_0819_4,5.026253543352757,-4.469760527863046,5.029905160299765,4.469870697983503
284,Des,Zeelim_30.1.20_0810_5,1.4871648737296117,-6.550777977751938,1.9562259727545646,6.550777977751938
285,Med,Alona_25.11.19_0900_3,1.1483705436904867,-2.3170820082662114,2.0902049218234247,3.2213385277888795
286,Med,Yokneam_04.04.21_0933_5,5.586319437994945,2.333647788549982,5.623262595460715,2.711340238288162
287,Med,Alona_12.9.19_1330_2,0.6573753255921205,-0.48124992644046377,4.4856913446073525,3.7384658540319267
288,Med,Alona_20.5.19_1040_4,-4.032096359455506,-13.066018274585913,5.335852352826351,13.082334518055202
289,Med,Alona_13.12.20_1415_5,4.633954973746698,12.030320370786411,4.6351450279425075,12.030320370786411
290,Des,Zeelim_30.1.20_1523_1,0.9319372879680239,-6.465021271079548,1.4323814053328239,6.465021271079548
291,Des,Mishmar_3.3.20_0910_2,0.9868581864399247,-3.3175969176850186,1.6220062778783584,3.5205103109287488
292,Des,Zeelim_31.05.21_1712_1,2.446199979429402,-3.2655956207453047,2.966572535682155,3.2655956207453047
293,Med,Alona_25.11.19_1100_5,3.138349256905887,5.375041033729187,3.3618548226543283,5.959911824604761
294,Med,Alona_28.1.20_0930_4,1.782610163543336,-2.1215676490078885,2.449842372569767,2.593231330874341
295,Des,Zeelim_23.9.19_0800_3,1.6680767413920017,-8.055622292468907,2.6174169173237374,8.05587990656294
296,Des,Zeelim_31.05.21_0924_1,4.5287480069088435,-9.71276340498198,4.558665739107646,9.71276340498198
297,Med,Alona_28.1.20_0830_1,3.30445449538214,-2.325306761291558,3.38831406291717,2.3673835295140977
298,Des,Zeelim_23.9.19_0800_2,0.7490991487721015,-8.447759208883408,2.6788546598892573,8.448168759074386
299,Med,Alona_28.1.20_0930_5,1.6141652291394448,-2.326406021468766,2.6376616532716683,3.001133957696919
300,Des,Zeelim_23.9.19_0610_1,2.1194825618192334,-7.496928156738508,2.3267047977233757,7.496928156738508
301,Med,Alona_25.11.19_1100_4,0.505368110764991,1.6456954935066948,1.730293504087819,2.90122831455388
302,Des,Zeelim_23.9.19_1610_1,0.6667418079772811,-7.787678346190287,1.5651983783806445,7.796624233601006
303,Des,Mishmar_3.3.20_0910_3,-1.3345711830510703,-5.399240101316892,1.9450341370681241,5.433351868585337
304,Med,Alona_13.12.20_1415_4,4.297863899117101,12.407103962832212,4.297996042350899,12.407103962832212
305,Med,Alona_12.9.19_1330_3,-1.447418691981992,-2.435746899329524,4.764811659023645,4.5698720446385455
306,Med,Alona_20.5.19_1040_5,-1.1456261353494652,-11.475981647506392,4.002099281228543,11.501704438129075
307,Med,Yokneam_04.04.21_0933_4,3.77012713964913,-2.452765507749929,4.126161934303963,2.771201469408115
308,Des,Zeelim_12.04.21_1118_1,3.1503926591472413,-11.378838882465436,3.9232484011837876,11.378838882465436
309,Med,Alona_25.11.19_0900_2,0.6731394986718536,-2.9608629025945423,1.372926004712356,3.3036584127931743
310,Des,Zeelim_31.05.21_0819_5,4.307948258176559,-4.566296297239417,4.463825039270414,4.685577339731646
311,Med,Alona_13.12.20_1554_5,4.139879726291774,14.613067182222558,4.139921433621934,14.613067182222558
312,Med,Alona_2.7.19_1840_2,2.089451710233089,4.380338024239304,2.1323652583489703,4.636341722525138
313,Des,Zeelim_23.9.19_1730_1,1.1489664610292751,5.239671088420273,1.195032082311736,5.282068154951871
314,Med,Alona_2.7.19_1245_5,-5.5500664082541755,-7.514034389875865,6.245027600896221,8.002874654540328
315,Des,Zeelim_18.9.19_1720_5,0.09706229714144361,-13.979682234253564,0.5239882624329237,14.01406866235494
316,Med,Yokneam_04.04.21_1045_5,6.288510897617653,0.04307908977821585,6.6863475644229,4.06113273981867
317,Med,Alona_11.11.19_1250_4,3.997724063495415,0.7386476152951572,4.391359720330533,3.057357148850808
318,Med,Alona_13.12.20_1332_2,5.590062686950682,11.34759042505378,5.590785919169821,11.34759042505378
319,Des,Zeelim_10.05.21_1056_4,3.2550675102508766,-11.012229941324389,4.8820778937118074,11.012229941324389
320,Med,Alona_13.12.20_1502_2,4.2616202803649905,12.064566696179492,4.261867882788577,12.064566696179492
321,Des,Zeelim_31.05.21_0707_1,5.553442875263724,-0.4772273192419563,5.554037460707904,0.7770293985511203
322,Med,Alona_21.9.20_1620_1,6.956455906061781,8.758892207824173,6.959679208682691,8.758894031994895
323,Des,Zeelim_10.05.21_1156_1,1.3121686841237443,-11.647587122887355,3.941277434140072,11.647587122887355
324,Med,Alona_11.11.19_1350_1,2.290308745880436,0.712745760715837,3.1136036518054424,3.107966364269806
325,Des,Zeelim_29.5.19_0830_1,-1.9024092372487633,-7.83057691919726,2.899780499349334,7.831862799008375
326,Des,Mishmar_3.3.20_1410_5,0.7319620649754754,-5.3643523493684695,2.0097482941306155,5.3935625824987135
327,Des,Zeelim_30.1.20_1200_2,2.066176113700396,-5.259042565449202,2.175336524092129,5.26303821122417
328,Med,Alona_11.11.19_1010_5,2.4598002829994305,0.7824491305511746,3.1003515206203085,2.6042374551578353
329,Med,Alona_13.12.20_1236_3,10.894904398854859,14.694568374263254,10.894904398854859,14.694568374263254
330,Med,Alona_13.12.20_1236_2,11.453602091990561,12.327648634978141,11.45377358204581,12.327648634978141
331,Des,Zeelim_31.05.21_1033_1,4.848938405197023,-7.629662654359872,4.974487866924789,7.629662913981732
332,Med,Alona_11.11.19_1010_4,2.546415065922433,0.08597111730488714,3.8642066970201325,2.5759654026280665
333,Des,Mishmar_3.3.20_1510_1,1.0219013067760463,-3.9068759075986947,2.026961999340847,3.91296720012789
334,Des,Mishmar_3.3.20_1320_1,-0.5039176543575034,-6.070848627224093,1.2212577643322629,6.079164413164086
335,Des,Zeelim_30.1.20_1200_3,0.7870492564131212,-6.312295541625568,1.8434477570451449,6.32106997648862
336,Des,Mishmar_3.3.20_1410_4,-0.006499879360481495,-5.342740232246012,1.9305985559883243,5.379675168937648
337,Med,Yokneam_04.04.21_1100_1,7.69396574427154,6.829456676626441,8.013720457891555,7.395061323128186
338,Med,Alona_13.12.20_1502_3,5.131121417560486,12.399733490828911,5.131269811906845,12.399733490828911
339,Des,Zeelim_10.05.21_1056_5,4.7453014652102885,-10.868793453069474,5.781359494805619,10.868793453069474
340,Med,Alona_13.12.20_1332_3,8.713961497993147,12.028547133959668,8.713986278328594,12.028547133959668
341,Med,Alona_11.11.19_1250_5,3.071958904716833,0.12670246347931172,4.194566553836482,3.3308197818916416
342,Med,Yokneam_04.04.21_1045_4,8.215477576456134,-0.7897752837286653,8.314073267930212,3.1861480380347773
343,Des,Zeelim_18.9.19_1720_4,1.1565575542481634,-12.896474951596344,1.1834268365634852,12.995575142053282
344,Med,Alona_13.12.20_1152_5,6.575701316196754,9.19043654327433,6.576376692504019,9.190520998088592
345,Med,Alona_12.9.19_1730_5,2.430082594872212,3.405436423318839,2.463726588367854,4.042907295185604
346,Des,Zeelim_30.5.19_0600_5,3.1105636540761363,-9.075627112053429,3.110944848613272,9.075627112053429
347,Med,Alona_13.12.20_1332_1,5.781412866675326,11.486874097847732,5.781500711719742,11.486874097847732
348,Med,Alona_13.12.20_1502_1,5.913165026931714,12.566594128750616,5.913326666141756,12.566594128750616
349,Med,Alona_21.9.20_1620_2,8.525831971711149,9.845828273862713,8.525831971711149,9.84583216051323
350,Des,Zeelim_31.05.21_0707_2,5.294742921715531,-0.47825381590003313,5.294945379294178,0.7366738428024975
351,Des,Zeelim_23.9.19_0950_5,1.0156142371233343,-13.228690454594885,2.222878780625513,13.228690454594885
352,Med,Alona_12.9.19_1100_5,1.1104441101030422,2.068763407293144,3.4134534939515047,3.9418232668636923
353,Med,Yokneam_04.04.21_1100_3,11.363916316577674,10.616769745585788,11.36753569794461,10.639933007934617
354,Med,Alona_11.11.19_1350_2,4.078541541429301,1.9922277523255671,4.2483846265333325,3.2722200608047936
355,Des,Zeelim_10.05.21_1156_2,1.660042739027415,-11.476980313183473,4.1752639596249,11.476980313183473
356,Des,Zeelim_29.5.19_0830_2,-2.2636897277629826,-8.10893220869718,2.9682827725371697,8.110224970075484
357,Med,Alona_28.1.20_1300_5,1.9369892399265043,4.739995477301162,2.4554752890164693,5.033112738958917
358,Des,Zeelim_30.1.20_1200_1,-0.6272024769119096,-7.431513905413103,2.7051072440962565,7.4443104355420315
359,Des,Mishmar_3.3.20_1320_3,0.29187169236188126,-5.314298248770654,1.8544157269080397,5.408495397807212
360,Des,Mishmar_3.3.20_1510_3,0.6582204390710573,-4.2289032435081815,2.648009814701963,4.313416062157519
361,Des,Zeelim_7.11.19_1030_5,-1.7852883576868488,-10.662415712725437,2.2296389173171476,10.662425050960874
362,Des,Zeelim_31.05.21_1033_3,6.8831891805226375,-5.310872490804249,6.883971824454465,5.311047627627667
363,Des,Zeelim_30.1.20_1300_4,-1.4341527745554796,-11.464676379254508,2.0984511985150207,11.464676379254508
364,Des,Zeelim_30.1.20_1300_5,-3.0248755804350935,-12.937693224800658,3.459713956876129,12.937693224800658
365,Med,Alona_13.12.20_1236_1,7.271385565433168,8.899740405197125,7.287661243682557,8.899797912018306
366,Des,Zeelim_31.05.21_1033_2,5.938767622412336,-7.297462965919373,5.973071843903279,7.298089382930451
367,Des,Mishmar_3.3.20_1510_2,1.2256497899726513,-3.835047516437909,2.2286794849675524,3.8430109877170766
368,Des,Zeelim_7.11.19_1030_4,-2.0837895217956413,-11.075348623579977,2.9998883675631745,11.075362033806142
369,Des,Mishmar_3.3.20_1320_2,-0.43714802112023016,-6.007738855977555,3.222054375180075,6.165486317212901
370,Med,Alona_28.1.20_1300_4,1.8440632930792846,3.9383354547428886,2.134691754202821,4.244506039663877
371,Des,Zeelim_29.5.19_0830_3,-1.5787783488284355,-7.511641449450767,3.0274544761670885,7.528374725720858
372,Des,Zeelim_10.05.21_1156_3,3.192884698399463,-9.754876130639046,4.043323944096503,9.754876130639046
373,Med,Yokneam_04.04.21_1100_2,6.970111531450698,4.496577094186521,7.042728901194123,4.894006781522421
374,Med,Alona_11.11.19_1350_3,4.108154031782114,2.1051848866551297,4.582114408153539,3.518476999975847
375,Med,Alona_12.9.19_1100_4,-0.9174574665300923,0.1631953302869747,3.801133720214217,3.9853680990420197
376,Des,Zeelim_23.9.19_0950_4,0.7417407003078571,-13.089356744192719,2.3249554831461645,13.089357907576634
377,Med,Alona_21.9.20_1620_3,8.02375412100747,9.995991295993957,8.023835159203946,9.995991295993957
378,Des,Zeelim_31.05.21_0707_3,6.8634173336565025,1.8684685113260289,6.863723858129262,2.185954148781723
379,Des,Zeelim_30.5.19_0600_4,3.4681749048424577,-9.037241150443977,3.468494739524555,9.037241150443977
380,Med,Alona_12.9.19_1730_4,2.156260207396464,2.9460448339587413,2.198851011777558,3.649190333176843
381,Med,Alona_13.12.20_1152_4,4.802776583970615,7.463839131336184,4.877598603894803,7.464350181285591
382,Des,Zeelim_18.9.19_1720_3,1.1142877152009099,-11.488573564809165,1.133164188937874,11.61027610789115
383,Med,Alona_13.12.20_1332_4,5.536312501962158,11.07286345037079,5.536382156855113,11.07286345037079
384,Des,Zeelim_10.05.21_1056_2,2.6943258105797674,-9.900455535318681,3.39518442998124,9.900455535318681
385,Med,Yokneam_04.04.21_1045_3,6.771593934642625,-1.1822811595377858,7.278118202849376,3.86311174908591
386,Med,Alona_11.11.19_1250_2,3.037065015715935,-0.11975372095275111,3.6036902675923947,2.90320562869796
387,Med,Alona_13.12.20_1502_4,4.23369734679199,12.428016402680425,4.23377849913918,12.428016402680425
388,Des,Mishmar_3.3.20_1410_3,0.37083952735202763,-5.03140387734346,2.1913501606706003,5.098203389959442
389,Des,Zeelim_30.1.20_1200_4,-0.09019227143228885,-7.1285527066209635,1.1512054376465986,7.129817851002704
390,Med,Alona_11.11.19_1010_3,2.511371392533872,0.8780787661435937,3.304180614113476,2.7060017566166574
391,Med,Alona_13.12.20_1236_5,9.020555046532989,10.035329035326445,9.055283083822836,10.035329035326445
392,Des,Zeelim_30.1.20_1300_1,-1.5784895229075082,-11.564172890311408,2.158659924698237,11.564172890311408
393,Med,Alona_13.12.20_1236_4,6.289670080354011,8.370340271459083,6.361299932741765,8.370531212539976
394,Des,Zeelim_7.11.19_1030_1,-0.1489147508981688,-9.483949694942055,1.3754505526837768,9.483949694942055
395,Med,Alona_11.11.19_1010_2,1.691085759747469,-0.1907056019465508,3.617434096882067,2.895604489992941
396,Des,Zeelim_30.1.20_1200_5,1.684649437966518,-5.707828967334657,1.9766600735803284,5.70964084067391
397,Des,Mishmar_3.3.20_1410_2,-1.1062240663233156,-6.4035054162179454,2.4707484714128634,6.4155082400359325
398,Med,Alona_28.1.20_1300_1,1.345630183340881,3.181440744135058,1.823463716074043,3.592895118863898
399,Med,Alona_12.9.19_1100_1,0.8837832384114652,2.227583761886257,3.466010902667318,4.23208406919856
400,Med,Alona_13.12.20_1502_5,4.535243505657919,13.310305274305962,4.535281016152478,13.310305274305962
401,Med,Alona_11.11.19_1250_3,2.283356014940158,-0.7706974019030369,3.530140240723709,3.0392976370091778
402,Med,Yokneam_04.04.21_1045_2,8.968469854281867,0.08269251735791064,9.010660417826543,3.481955230445952
403,Des,Zeelim_10.05.21_1056_3,3.7553155341587887,-10.678507226586964,4.85206181466706,10.678507226586964
404,Med,Alona_13.12.20_1332_5,4.829415824401437,11.618191594195528,4.82954658598673,11.618191594195528
405,Des,Zeelim_30.5.19_0600_1,3.197053393094227,-8.903206183041107,3.1974114555794855,8.903206183041107
406,Med,Alona_12.9.19_1730_1,1.3190541185784115,1.433826944010075,1.5659799271810488,3.513633758110114
407,Med,Alona_13.12.20_1152_1,7.518763167669961,8.83919746441098,7.5188621918412695,8.83919746441098
408,Des,Zeelim_18.9.19_1720_2,0.4973297950595855,-8.882971893208945,0.7523882601022557,9.40529831919762
409,Med,Alona_13.12.20_1152_3,8.705488162698877,8.282836898507158,8.713485896499504,8.282947403250956
410,Med,Alona_12.9.19_1730_3,1.8217306142005996,2.6673279383395307,1.9455943670621167,3.6283667014993473
411,Des,Zeelim_30.5.19_0600_3,3.2150771362994024,-9.071519395096704,3.2153205733001653,9.071519395096704
412,Med,Alona_11.11.19_1250_1,1.5951630414300084,-1.2908060937738652,3.7108218019387627,3.564712153376438
413,Des,Zeelim_10.05.21_1056_1,3.799675655305676,-10.44116557364937,4.947313403247037,10.44116557364937
414,Des,Zeelim_23.9.19_0950_3,0.8071449216752611,-13.281310212386957,2.11722898117019,13.281310212386957
415,Med,Alona_21.9.20_1620_4,7.5489343052432885,9.782324672993077,7.549861819606757,9.782326493897461
416,Des,Zeelim_31.05.21_0707_4,5.960852064253857,0.17357851262941387,5.960966870173416,1.0243259669304596
417,Des,Zeelim_10.05.21_1156_4,5.017263908432096,-10.441545691675064,5.818609251374717,10.441545691675064
418,Med,Yokneam_04.04.21_1100_5,12.146066428581571,8.287049160985669,12.342621767161054,9.343464936012634
419,Med,Alona_11.11.19_1350_4,1.7288877870528452,0.3237162615494081,3.227375160392555,3.407513517310254
420,Med,Alona_12.9.19_1100_3,-1.1901463202153608,-0.415655771794499,4.027075584475819,4.017052215332252
421,Med,Alona_28.1.20_1300_3,2.6189096475604376,5.35779635469862,2.842142814287302,5.532827472569541
422,Des,Zeelim_29.5.19_0830_4,-2.502856636963333,-8.389513730521054,3.7216143082547744,8.394028301741322
423,Des,Mishmar_3.3.20_1320_5,0.7782877018011792,-4.825751728017129,2.2486016026946243,4.979263424721717
424,Des,Mishmar_3.3.20_1510_5,1.0334908920264962,-3.9502142851644817,2.3707695130542463,3.9547061133378847
425,Des,Zeelim_7.11.19_1030_3,0.06642661940781626,-9.476343958890732,1.2913940524562215,9.476347942843056
426,Des,Zeelim_30.1.20_1300_2,-2.9234599769931457,-13.04629265885358,3.226599299228834,13.04629265885358
427,Des,Zeelim_31.05.21_1033_5,5.784480164621435,-6.538485298988712,5.819738621271975,6.539113222799091
428,Des,Zeelim_31.05.21_1033_4,4.837325930947149,-7.421240601983168,4.859325407733732,7.42132346523856
429,Des,Zeelim_30.1.20_1300_3,-2.629811270022949,-12.475201076073283,3.322994085822043,12.475201076073283
430,Des,Mishmar_3.3.20_1510_4,0.5495696050458744,-4.0129208065169,1.7573322265241085,4.044134801027938
431,Des,Zeelim_7.11.19_1030_2,-0.893125653025936,-10.120179810697316,1.862518147345937,10.120236381749411
432,Med,Alona_11.11.19_1010_1,2.053364023428988,0.2868392197492135,3.1089421431389996,2.66338355913602
433,Des,Mishmar_3.3.20_1320_4,-0.7772984468265492,-6.289932093444293,2.9907134380403324,6.454927624349182
434,Des,Mishmar_3.3.20_1410_1,-0.4491719956856779,-5.617043112084846,1.3972109587241164,5.621507382844268
435,Des,Zeelim_29.5.19_0830_5,-2.1212295521032742,-7.992867839117578,2.5182477087313493,7.993020554788052
436,Med,Alona_28.1.20_1300_2,1.1415555289536863,3.177255641685169,1.8258930863037897,3.66848579419116
437,Med,Alona_12.9.19_1100_2,1.4383371754731051,2.2825103367234436,3.6884262097988496,4.419480787513387
438,Med,Yokneam_04.04.21_1100_4,6.549684053768646,3.6272959521991672,6.962909180598992,4.487451425964838
439,Med,Alona_11.11.19_1350_5,3.6708396732246733,1.854502173861167,4.019289143314524,3.3070731954194383
440,Des,Zeelim_10.05.21_1156_5,3.182436530473997,-10.943576645530667,4.7260203242655265,10.943576645530667
441,Med,Alona_21.9.20_1620_5,7.927156362832126,10.554640866746285,7.92829216207073,10.554640866746285
442,Des,Zeelim_31.05.21_0707_5,7.986980950510861,2.2492665663192213,7.9869834723066875,2.259782126880638
443,Des,Zeelim_23.9.19_0950_2,-0.32415836483086113,-13.403272705600207,3.172062771546432,13.405324188598506
444,Med,Yokneam_04.04.21_1045_1,5.624078252251472,-3.8770977337603867,6.571786691109565,5.7506275640804265
445,Des,Zeelim_18.9.19_1720_1,0.3397802173775693,-14.493867799369356,0.6018730667252246,14.58181445466321
446,Des,Zeelim_30.5.19_0600_2,3.1068552309530704,-9.089863959391524,3.107307705007448,9.089863959391524
447,Med,Alona_12.9.19_1730_2,2.1064618104667017,2.411916125695668,2.1903102076889125,3.6857860177123882
448,Med,Alona_13.12.20_1152_2,7.839183984115681,9.507112590851007,7.8400389273466065,9.50718064357532
449,Med,Alona_28.01.21_1105_4,7.900351503036168,3.478232414593491,7.918146894597575,3.5999538114823286
450,Med,Alona_13.12.20_1110_3,5.0609491155683894,8.596680313316192,5.0609491155683894,8.596794575727898
451,Med,Alona_13.12.20_0722_1,4.940501631921296,3.785848343480396,4.940501631921296,3.785848343480396
452,Des,Zeelim_18.9.19_1400_3,-2.885478619994125,-8.475667099555894,3.281976386893865,8.478504026816886
453,Med,Yokneam_04.04.21_0756_4,5.662377929653128,-0.07391958033955115,5.662377929653128,0.7683928201129837
454,Des,Zeelim_30.1.20_0920_2,1.7724336990049663,-5.964054681571198,3.210799255304722,5.99031204587269
455,Med,Alona_3.7.19_1700_3,1.4128285382086143,-1.4172965610190942,3.18675945402851,3.5423074532009187
456,Des,Zeelim_23.9.19_1700_2,-0.04714271303287829,-7.8667644168285,0.7087431490913543,7.8667644168285
457,Des,Zeelim_23.9.19_0700_2,4.396056953238395,-4.868900079768023,4.427375867223897,4.868952636550002
458,Med,Alona_12.9.19_1200_5,-2.077301084095672,-3.5809551936950488,4.346007696382838,4.809409716573638
459,Des,Mishmar_30.7.19_0820_5,3.7855061476634093,-4.331080772766817,3.836579474342561,4.344308138548512
460,Med,Alona_2.7.19_1642_5,0.32111374834685036,-0.8344296507386544,2.9921394049045587,3.5095979206704815
461,Des,Mishmar_3.3.20_0804_4,1.6364506226401065,-6.661055367642443,1.9510876436821742,6.661055367642443
462,Med,Alona_12.9.19_1650_1,2.621929764825428,0.4323698077384532,2.831719721839724,1.5873433752777655
463,Med,Alona_26.2.20_1430_2,2.340014001229387,0.7156349874676471,2.87634904145086,1.9780254425416832
464,Des,Zeelim_30.1.20_1449_1,0.46628057590535976,-6.264774132528941,1.8188503779669658,6.26822028472132
465,Med,Alona_3.7.19_0930_5,-2.932900279532222,-4.538893321525898,3.6167428025149317,5.044808593935571
466,Des,Zeelim_7.11.19_1640_1,2.5638001429681423,-8.372152612476597,2.593568235495346,10.57848407641497
467,Med,Alona_2.7.19_1522_4,-1.132872944480938,-3.6619901608910634,3.2735784845151827,4.3999681862325
468,Med,Alona_2.7.19_1522_5,-2.1571593056157807,-4.528238774048623,3.7200054960401303,5.494016477802365
469,Des,Zeelim_7.11.19_1310_1,0.7331967944747224,-8.885604919565365,1.3979702649978274,8.88590554288891
470,Med,Alona_3.7.19_0930_4,-4.04494214005387,-5.783241596638661,4.45696918358252,6.0450406427979
471,Med,Alona_26.2.20_1430_3,2.1290127814962623,0.42799965311006927,2.5289766098604036,1.617361428840392
472,Des,Mishmar_3.3.20_0804_5,1.1606480432694675,-7.239934344801723,1.2861877601757898,7.239934344801723
473,Med,Alona_28.1.20_1610_1,1.343934293974078,-1.7586957978280746,1.36771507702432,1.7672623119827093
474,Med,Alona_2.7.19_1642_4,1.1723656227229962,0.5888664491319782,2.8605983598387335,3.14838038666554
475,Des,Mishmar_30.7.19_0820_4,3.294732337304204,-5.211176620194671,4.005850145810468,5.243164040198015
476,Med,Alona_12.9.19_1200_4,0.7410439813714715,-1.0432657225096824,3.905106590301165,3.9133616492491226
477,Des,Zeelim_23.9.19_0700_3,3.066165739900207,-5.741924069100294,3.1629148541693684,5.756903781819894
478,Des,Zeelim_23.9.19_1700_3,-0.616550741048746,-8.178555559020811,0.7518921785534306,8.178555559020811
479,Med,Alona_3.7.19_1700_2,1.1704607416633979,-1.5706797481296508,2.7780106263248916,3.3796263671564195
480,Des,Zeelim_30.1.20_0920_3,2.1303808850165353,-5.996448688212293,2.562239842685981,5.996684754414925
481,Med,Yokneam_04.04.21_0756_5,7.0587222591673555,1.815125583514136,7.059990741533466,2.3385831589153177
482,Med,Alona_28.1.20_0730_1,1.2933219869094534,1.108559891327386,1.3997822004522678,1.1954377334272686
483,Des,Zeelim_18.9.19_1400_2,-2.0970304781771065,-7.792193312379533,2.9767210690153894,7.795404586098066
484,Med,Alona_13.12.20_1110_2,2.3620450777997197,6.842539415695963,2.4449615232399715,6.842596156226853
485,Med,Alona_28.01.21_1105_5,7.03681429243,2.350819643370367,7.126370911869109,2.68133556293864
486,Med,Alona_13.12.20_0722_2,1.543741809030527,0.818336423050649,1.6412787564402063,1.0742530289528291
487,Med,Alona_28.1.20_0730_3,1.1064405411529108,0.9655867108128402,1.2601316810179641,1.0999254730888806
488,Des,Zeelim_30.1.20_0920_1,4.987635151730107,-3.158452780394254,5.027049539554923,3.1845378626092717
489,Des,Mishmar_3.3.20_0710_5,2.1312795656151624,-8.302825304134974,2.2212565058984763,8.302825304134974
490,Des,Zeelim_23.9.19_0700_1,2.5941044196377243,-8.364275984758399,2.730534486423656,8.36546040304278
491,Des,Zeelim_23.9.19_1700_1,-0.26520585858584284,-8.077156367215228,0.785764808773744,8.077156367215228
492,Des,Zeelim_18.9.19_1500_5,-0.6985452501683594,-7.149268322018523,1.9326227223933377,7.159562623795527
493,Med,Alona_28.1.20_1610_3,1.1624284968887768,-2.1068901301713785,1.2467305532168524,2.1123342524814954
494,Med,Alona_11.11.19_1150_4,1.52943812760449,-10.784700625852134,3.474461572961494,10.784772175961539
495,Med,Alona_12.9.19_1650_2,4.447097363696462,2.2905307818857534,4.478744355717875,2.5592022803999734
496,Med,Alona_26.2.20_1430_1,2.9378447763273656,1.4361560937795925,3.2119254103278863,2.1114291634179265
497,Des,Zeelim_7.11.19_1310_3,-1.9827303437189143,-11.089345755863278,3.0767136644552617,11.089473060419756
